time	raw
47808	7
47808	10
47808	10
47808	5
47808	-6
47908	-11
47908	-8
47908	-7
47908	-8
47908	-9
47908	-18
47908	-22
47908	-7
47908	-2
47908	-21
47908	-38
47908	-36
47908	-38
47908	-61
47908	-84
47908	-82
47908	-57
47908	-25
47908	-3
47908	0
47908	-11
47908	-13
47908	-6
47908	2
47908	12
47908	20
47908	13
47908	10
47908	7
47908	12
47908	36
47908	66
47908	83
47908	92
47908	99
47908	87
47908	70
47908	70
47908	74
47908	69
47908	65
47908	65
47908	53
47908	34
47909	24
47909	26
47909	38
47909	59
47909	74
47909	84
47909	82
47909	68
47909	51
47909	35
48009	27
48009	36
48009	34
48009	10
48009	0
48009	17
48009	49
48009	57
48009	48
48009	35
48009	23
48009	12
48009	4
48009	3
48009	1
48010	0
48010	11
48010	26
48010	39
48010	45
48010	35
48011	11
48011	4
48011	7
48011	10
48011	17
48012	23
48012	26
48012	17
48012	6
48012	11
48013	17
48013	9
48013	-20
48013	-36
48013	-17
48013	-2
48014	-20
48014	-37
48014	-36
48014	-28
48014	-26
48015	-26
48015	-11
48015	-4
48015	-12
48015	-14
48015	-10
48016	-5
48116	-2
48116	1
48116	4
48116	-3
48116	-21
48116	-28
48116	-29
48116	-27
48116	-21
48116	-19
48116	-20
48116	-17
48116	-9
48116	-7
48116	2
48116	19
48116	22
48116	9
48116	-9
48116	-22
48116	-17
48116	-19
48116	-24
48116	-10
48116	13
48116	21
48116	10
48116	4
48116	19
48116	37
48116	33
48117	9
48117	-3
48117	10
48117	39
48117	57
48117	57
48117	39
48117	23
48117	41
48117	64
48117	60
48117	38
48117	23
48117	35
48117	25
48117	11
48117	8
48117	-4
48117	-25
48117	-30
48117	-26
48117	-34
48117	-35
48217	-23
48217	2
48217	34
48217	38
48217	39
48217	42
48217	48
48217	49
48217	50
48217	54
48217	60
48217	67
48217	49
48217	34
48217	48
48217	51
48217	29
48217	6
48217	9
48217	51
48217	53
48217	51
48217	59
48217	71
48217	73
48217	72
48217	74
48217	83
48217	96
48217	89
48217	66
48217	52
48217	51
48217	42
48217	23
48217	5
48217	-20
48217	-44
48217	-42
48217	-20
48217	-5
48217	3
48217	5
48218	-5
48218	-1
48218	4
48218	-11
48218	-29
48218	-41
48218	-33
48218	-10
48218	-13
48218	-41
48318	-42
48318	-5
48318	16
48318	4
48318	6
48318	20
48318	16
48318	5
48318	2
48318	1
48318	5
48318	3
48318	-3
48318	-2
48318	4
48318	11
48318	10
48318	4
48318	-3
48318	-8
48318	-9
48318	-5
48318	-2
48318	-10
48318	-37
48318	-44
48318	-10
48318	16
48318	-5
48318	-10
48318	34
48318	54
48318	37
48318	24
48318	41
48318	69
48318	76
48318	54
48319	27
48319	25
48319	29
48319	27
48319	29
48319	34
48319	27
48319	19
48319	21
48319	32
48319	36
48319	29
48319	33
48319	41
48319	49
48319	49
48419	53
48419	45
48419	22
48419	12
48420	21
48420	36
48420	34
48420	9
48420	-17
48421	-40
48421	-54
48421	-50
48421	-28
48421	-19
48421	-25
48422	-38
48422	-33
48422	-26
48422	-23
48422	-7
48422	-1
48423	-11
48423	-38
48423	-58
48423	-43
48423	-10
48423	2
48424	17
48424	29
48424	37
48424	45
48424	57
48425	65
48425	59
48425	45
48425	26
48425	23
48425	24
48426	27
48426	38
48426	49
48426	52
48426	53
48426	71
48427	87
48427	100
48427	100
48427	64
48427	33
48428	36
48428	53
48428	74
48428	84
48428	70
48528	49
48528	40
48528	51
48528	67
48528	68
48528	58
48528	53
48528	44
48528	34
48528	53
48528	72
48528	68
48528	52
48528	44
48528	37
48528	20
48528	12
48528	5
48528	12
48528	40
48528	53
48528	44
48528	28
48528	20
48528	27
48528	38
48528	34
48528	16
48528	-19
48528	-40
48528	-43
48528	-50
48528	-53
48528	-45
48528	-58
48528	-66
48528	-66
48528	-55
48528	-30
48528	-29
48528	-52
48528	-70
48529	-65
48529	-43
48529	-45
48529	-61
48529	-65
48529	-41
48529	-1
48529	54
48633	81
48634	181
48634	150
48634	98
48634	61
48634	53
48634	44
48634	28
48634	5
48634	-17
48634	-24
48634	-23
48634	-19
48634	-12
48634	-8
48634	-1
48634	6
48634	16
48634	25
48634	24
48634	22
48634	10
48634	-8
48634	-30
48634	-38
48634	-50
48634	-59
48634	-59
48634	-74
48634	-99
48634	-103
48634	-87
48634	-76
48634	-76
48634	-89
48634	-99
48734	-87
48734	-66
48734	-54
48734	-42
48734	-23
48734	-10
48734	-19
48734	-22
48734	-19
48734	-22
48734	-38
48734	-55
48734	-71
48734	-77
48734	-68
48734	-42
48734	-25
48734	-37
48734	-54
48734	-46
48734	-24
48734	-34
48734	-50
48734	-55
48734	-53
48734	-49
48734	-38
48734	-33
48734	-34
48734	-29
48734	-14
48734	1
48734	3
48734	4
48734	9
48734	10
48734	24
48734	24
48734	17
48734	23
48734	56
48734	106
48734	148
48734	150
48734	128
48834	101
48834	98
48834	128
48834	152
48834	123
48834	68
48834	35
48834	41
48834	54
48834	56
48834	50
48834	56
48834	69
48834	75
48834	71
48834	56
48834	41
48834	33
48834	24
48834	25
48834	24
48834	11
48834	-8
48834	-10
48834	-1
48834	1
48834	-10
48834	-21
48834	-26
48834	-22
48834	-23
48834	-35
48834	-25
48834	3
48834	23
48834	16
48834	-10
48834	-21
48834	-10
48834	11
48834	29
48834	24
48834	9
48834	8
48834	19
48834	23
48834	13
48834	20
48834	33
48834	42
48834	51
48834	41
48834	28
48834	19
48834	6
48834	-1
48834	-8
48834	-20
48834	-18
48934	-7
48934	-17
48934	-34
48934	-23
48934	-8
48934	-9
48934	-8
48934	-10
48934	-24
48934	-27
48934	-18
48934	-19
48934	-17
48934	-11
48934	-14
48934	-6
48934	-3
48934	-13
48934	-6
48934	23
48934	41
48934	50
48934	50
48934	40
48934	34
48934	25
48934	23
48934	24
48934	24
48934	22
48934	32
48934	41
48934	41
48934	37
48934	37
48934	39
48934	38
48934	38
48934	43
48934	45
48934	40
48934	44
48934	58
48934	52
48934	32
48934	22
48934	18
48934	12
48934	6
49034	4
49034	1
49034	-4
49034	-6
49034	-9
49034	-18
49034	-18
49034	-2
49034	17
49034	24
49034	29
49034	27
49034	25
49034	34
49034	23
49034	10
49034	39
49034	82
49034	97
49034	81
49034	53
49034	39
49034	42
49034	49
49034	52
49034	44
49034	60
49034	80
49034	75
49034	66
49034	66
49034	64
49034	48
49034	33
49034	28
49034	27
49034	25
49034	29
49034	33
49034	25
49034	11
49034	-2
49034	-3
49034	12
49034	25
49034	5
49034	-24
49034	-33
49034	-21
49034	-21
49134	-33
49134	-39
49134	-27
49134	-13
49135	-6
49135	1
49135	11
49135	17
49135	5
49135	-9
49136	-2
49136	27
49136	43
49136	34
49136	24
49136	34
49136	49
49136	60
49136	69
49136	69
49136	83
49136	101
49136	91
49136	56
49136	28
49136	23
49136	19
49136	-1
49136	-14
49136	-18
49136	-18
49136	-34
49136	-51
49136	-55
49137	-59
49137	-77
49137	-90
49137	-78
49137	-43
49137	2
49137	49
49137	82
49137	90
49137	89
49137	92
49137	96
49137	102
49137	121
49137	125
49237	114
49237	96
49237	80
49237	73
49237	83
49237	76
49237	50
49237	37
49237	27
49237	5
49237	-17
49237	-13
49237	-4
49237	-2
49237	6
49237	37
49237	72
49237	80
49237	53
49238	38
49238	40
49238	37
49238	29
49238	7
49239	-7
49239	2
49239	5
49239	-7
49239	-14
49239	-14
49241	-17
49241	-24
49241	-37
49241	-38
49241	-27
49241	-13
49242	-22
49242	-42
49242	-62
49242	-72
49242	-74
49242	-82
49243	-85
49243	-74
49243	-61
49243	-68
49243	-78
49244	-77
49244	-73
49244	-65
49244	-56
49244	-37
49244	-22
49245	-24
49245	-29
49245	-33
49245	-29
49245	-27
49345	-17
49345	10
49345	40
49345	53
49345	48
49345	35
49345	27
49345	33
49345	55
49345	68
49345	70
49345	77
49345	87
49345	87
49345	89
49345	101
49345	99
49345	80
49345	57
49345	61
49345	76
49345	76
49345	64
49345	49
49345	42
49345	53
49345	61
49345	74
49345	73
49345	82
49345	84
49345	69
49345	54
49345	65
49345	66
49345	61
49345	66
49345	61
49345	43
49345	28
49345	21
49345	10
49345	11
49346	20
49346	17
49346	17
49346	20
49346	13
49346	-4
49346	-23
49346	-36
49446	1
49446	8
49446	10
49446	21
49447	17
49447	3
49447	-4
49447	8
49447	24
49447	28
49448	23
49448	16
49448	20
49448	25
49448	35
49449	55
49449	81
49449	102
49449	114
49449	114
49449	101
49450	88
49450	90
49450	92
49450	89
49450	90
49451	104
49451	119
49451	132
49451	134
49451	116
49451	102
49452	88
49452	84
49452	87
49452	86
49452	80
49452	85
49453	105
49453	120
49453	123
49453	129
49453	133
49453	123
49454	96
49454	57
49454	44
49454	58
49454	58
49455	43
49455	28
49455	26
49455	29
49455	36
49555	36
49555	27
49555	26
49555	33
49556	27
49556	23
49556	38
49556	54
49556	67
49556	69
49556	60
49556	48
49556	35
49556	22
49556	13
49556	21
49556	23
49556	9
49556	-7
49556	-13
49556	11
49556	43
49556	51
49556	35
49556	25
49556	39
49556	53
49556	49
49556	41
49556	49
49556	58
49556	53
49556	36
49556	27
49556	27
49556	21
49556	3
49556	-3
49556	-4
49556	7
49556	16
49556	20
49556	22
49556	11
49556	-7
49556	4
49556	6
49556	-9
49556	-24
49556	-34
49556	-39
49556	-51
49556	-55
49556	-36
49557	1
49557	34
49557	35
49657	18
49657	24
49657	56
49657	84
49657	82
49657	65
49657	57
49657	55
49657	48
49657	38
49657	41
49657	48
49657	42
49657	48
49657	54
49657	48
49657	34
49657	42
49657	57
49657	60
49657	51
49657	39
49657	40
49657	48
49657	55
49657	51
49657	26
49657	6
49657	5
49657	19
49657	25
49657	12
49657	4
49657	9
49657	22
49657	20
49657	-2
49657	-20
49657	-11
49657	3
49657	4
49657	-3
49658	-8
49658	-1
49658	11
49758	23
49758	28
49758	40
49758	55
49758	72
49758	90
49758	88
49758	65
49758	51
49758	49
49758	54
49758	65
49758	70
49758	59
49758	44
49758	26
49758	11
49758	0
49758	-5
49758	-18
49758	-28
49758	-11
49758	4
49758	-1
49758	-14
49758	-20
49758	-10
49758	3
49758	7
49758	17
49758	34
49758	34
49758	5
49758	-5
49758	22
49758	58
49758	83
49758	84
49758	67
49758	59
49758	24
49758	23
49758	28
49758	24
49759	7
49759	0
49759	10
49759	36
49759	61
49759	59
49759	39
49759	39
49759	52
49859	60
49859	81
49859	96
49860	69
49860	29
49860	27
49860	42
49860	57
49860	66
49861	49
49861	37
49861	48
49861	66
49861	67
49861	35
49862	0
49862	-14
49862	-5
49862	20
49862	29
49863	26
49863	26
49863	2
49863	-28
49863	-37
49863	-26
49864	-5
49864	8
49864	-8
49864	-24
49864	-23
49864	-24
49865	-17
49865	-6
49865	-19
49865	-26
49865	-29
49866	-55
49866	-58
49866	-21
49866	-1
49866	-19
49866	-33
49867	-9
49867	17
49867	21
49867	8
49867	5
49867	8
49868	0
49868	-6
49868	2
49868	9
49868	20
49968	20
49968	16
49968	10
49968	7
49968	5
49969	1
49969	7
49969	34
49969	43
49969	20
49969	-10
49970	-10
49970	-4
49970	-6
49970	-8
49970	-7
49970	-10
49971	-4
49971	-6
49971	-20
49971	-36
49971	-33
49971	-7
49972	16
49972	22
49972	42
49972	48
49972	38
49973	43
49973	69
49973	85
49973	84
49973	89
49973	107
49974	136
49974	146
49974	138
49974	138
49974	131
49974	123
49975	114
49975	101
49975	86
49975	83
49975	84
49975	72
49976	74
49976	92
49976	100
49976	101
49976	101
49977	101
49977	99
50077	87
50077	71
50077	42
50077	21
50077	26
50077	43
50077	35
50077	13
50077	12
50077	21
50077	34
50077	51
50077	55
50077	41
50077	23
50077	17
50077	23
50077	22
50077	10
50077	5
50077	9
50077	10
50077	3
50077	-10
50077	-9
50077	7
50077	23
50077	32
50077	32
50077	27
50077	35
50077	44
50077	36
50077	24
50077	33
50077	41
50077	39
50077	32
50077	35
50077	48
50077	52
50077	32
50077	19
50077	36
50077	58
50077	66
50077	70
50077	85
50077	101
50077	92
50078	66
50078	44
50078	45
50078	57
50178	82
50178	108
50178	123
50178	116
50178	99
50178	90
50178	92
50178	100
50178	92
50178	74
50178	69
50178	70
50178	87
50178	114
50178	122
50178	121
50178	119
50178	117
50178	115
50178	124
50178	133
50178	120
50178	101
50178	92
50178	91
50178	96
50178	100
50178	103
50178	114
50178	120
50178	116
50178	101
50178	93
50178	93
50178	91
50178	98
50178	116
50178	133
50178	136
50178	134
50178	128
50178	130
50178	136
50178	133
50178	119
50178	116
50178	120
50178	121
50178	115
50178	100
50178	96
50178	91
50178	87
50178	96
50178	99
50179	102
50179	117
50179	129
50179	112
50279	82
50279	73
50279	89
50279	109
50279	115
50279	104
50279	104
50279	122
50279	132
50279	118
50279	105
50279	104
50279	105
50279	87
50279	56
50279	38
50279	45
50279	59
50279	72
50279	73
50279	52
50279	25
50279	17
50279	21
50279	23
50279	22
50279	28
50279	33
50279	26
50279	27
50279	45
50279	61
50279	66
50279	64
50279	65
50279	66
50279	68
50279	60
50279	45
50279	34
50279	20
50279	17
50279	16
50279	16
50279	20
50379	34
50379	45
50379	60
50379	72
50379	72
50379	61
50379	53
50379	56
50379	61
50379	67
50379	77
50379	87
50379	72
50379	35
50379	22
50379	37
50379	51
50379	65
50379	80
50379	82
50379	75
50379	76
50379	76
50379	64
50379	43
50379	39
50379	42
50379	34
50379	23
50379	24
50379	34
50379	27
50379	16
50379	0
50379	-17
50379	-26
50379	-41
50379	-50
50379	-35
50379	-10
50379	-5
50379	-21
50379	-26
50379	-12
50379	-8
50379	-22
50379	-30
50379	-23
50379	-13
50379	-11
50379	-13
50379	-21
50379	-34
50379	-37
50480	-29
50480	-18
50481	11
50481	35
50481	45
50482	61
50482	73
50482	75
50483	72
50483	84
50483	104
50484	116
50484	107
50484	89
50485	71
50485	55
50485	42
50486	36
50486	42
50486	53
50487	55
50487	61
50487	71
50488	71
50488	57
50489	43
50489	41
50489	35
50489	16
50489	-3
50490	-6
50490	1
50490	8
50490	17
50490	22
50491	26
50491	23
50491	24
50491	33
50491	35
50491	23
50492	19
50492	12
50492	3
50492	3
50492	11
50493	13
50493	6
50493	6
50593	17
50593	24
50593	21
50593	21
50593	25
50593	24
50593	28
50593	48
50593	53
50593	32
50593	5
50593	3
50593	26
50593	54
50593	65
50593	66
50593	54
50593	38
50593	27
50593	26
50593	27
50593	23
50593	18
50593	18
50593	24
50593	27
50593	16
50593	-11
50593	-36
50593	-41
50593	-33
50593	-29
50593	-37
50593	-14
50593	22
50593	39
50593	37
50594	25
50594	25
50594	32
50594	24
50594	11
50594	19
50594	42
50594	61
50594	68
50594	65
50594	72
50594	85
50594	75
50594	66
50594	58
50594	45
50594	28
50594	19
50594	21
50594	32
50594	44
50594	65
50594	69
50594	64
50594	51
50594	34
50694	17
50695	9
50695	19
50695	32
50695	25
50695	9
50695	0
50696	6
50696	20
50696	20
50696	8
50696	-1
50697	-1
50697	-8
50697	-25
50697	-43
50697	-52
50697	-45
50698	-36
50698	-35
50698	-36
50698	-26
50698	-30
50698	-52
50699	-66
50699	-61
50699	-43
50699	-14
50699	-9
50700	-12
50700	-7
50700	18
50700	52
50700	70
50700	70
50701	60
50701	56
50701	65
50701	72
50701	69
50701	53
50702	37
50702	32
50702	40
50702	55
50702	53
50703	25
50703	-4
50703	-18
50703	-14
50703	-12
50703	-19
50704	-19
50704	-11
50804	-12
50804	-14
50804	-20
50804	-24
50805	-11
50805	13
50805	24
50805	16
50805	16
50805	21
50806	37
50806	65
50806	64
50806	32
50806	10
50806	6
50807	8
50807	8
50807	8
50807	21
50807	39
50808	53
50808	38
50808	13
50808	20
50808	43
50808	59
50809	32
50809	-21
50809	2
50809	97
50809	173
50809	193
50810	185
50810	193
50810	194
50810	219
50810	285
50811	305
50811	266
50811	259
50811	312
50811	372
50811	409
50812	404
50812	419
50812	471
50812	522
50812	538
50813	519
50813	489
50813	470
50813	455
50813	437
50913	404
50913	368
50913	352
50913	345
50913	312
50913	253
50913	209
50913	164
50913	100
50913	26
50913	-23
50913	-56
50913	-85
50913	-90
50913	-76
50913	-67
50913	-93
50913	-147
50913	-177
50913	-182
50913	-187
50913	-206
50913	-235
50913	-260
50913	-274
50913	-290
50913	-306
50913	-326
50913	-339
50913	-339
50913	-324
50913	-312
50913	-314
50913	-316
50913	-310
50913	-306
50913	-309
50913	-311
50913	-310
50913	-300
50913	-293
50914	-290
50914	-285
50914	-290
50914	-299
50914	-307
50914	-283
50914	-234
50914	-201
50914	-186
50914	-187
50914	-179
50914	-166
50914	-171
50914	-180
50914	-177
50914	-162
50914	-139
51014	-119
51014	-105
51014	-86
51014	-50
51014	-9
51014	1
51014	-1
51014	1
51014	-5
51014	-21
51014	-29
51014	-26
51014	-23
51014	-20
51014	-11
51014	3
51014	20
51014	41
51014	43
51014	16
51014	2
51014	21
51014	41
51014	52
51014	43
51014	23
51014	12
51014	17
51014	20
51014	27
51014	44
51014	60
51014	66
51014	59
51014	56
51014	61
51014	55
51014	37
51014	20
51014	12
51014	26
51015	48
51015	51
51015	53
51015	43
51015	23
51015	21
51015	33
51015	33
51015	12
51015	4
51015	8
51015	4
51015	2
51115	9
51115	8
51115	5
51116	9
51116	18
51116	13
51116	5
51116	2
51116	-2
51117	-12
51117	-19
51117	-11
51117	8
51117	32
51118	39
51118	42
51118	55
51118	59
51118	48
51119	36
51119	34
51119	37
51119	53
51119	67
51120	61
51120	50
51120	40
51120	32
51120	21
51120	9
51121	9
51121	6
51121	2
51121	6
51121	17
51121	35
51122	48
51122	56
51122	65
51122	82
51122	99
51122	105
51123	100
51123	91
51123	76
51123	65
51223	72
51223	96
51223	109
51224	106
51224	103
51224	106
51224	118
51224	129
51224	128
51224	122
51224	128
51224	139
51224	154
51224	160
51224	137
51224	124
51224	132
51224	124
51224	106
51224	100
51224	102
51224	88
51224	66
51224	45
51224	26
51224	20
51224	23
51224	33
51224	42
51224	54
51224	60
51224	66
51224	59
51224	55
51224	59
51224	52
51224	27
51224	8
51224	1
51224	1
51224	1
51224	2
51224	4
51224	4
51224	12
51224	35
51224	52
51224	50
51224	22
51224	-6
51224	-17
51224	-19
51224	-19
51225	-18
51225	-1
51225	5
51225	16
51225	24
51225	20
51225	12
51225	24
51225	37
51325	45
51325	44
51325	43
51325	52
51325	58
51325	53
51325	43
51325	58
51325	80
51325	88
51325	96
51325	99
51325	102
51325	101
51325	98
51325	92
51325	90
51326	92
51326	89
51326	67
51326	50
51326	50
51326	52
51326	44
51326	40
51326	45
51326	64
51326	77
51326	74
51326	68
51326	59
51326	58
51326	54
51326	50
51326	41
51326	26
51326	21
51326	25
51326	35
51326	32
51326	23
51327	22
51327	22
51327	27
51327	37
51327	43
51327	41
51327	27
51327	10
51427	1
51427	-4
51427	-2
51427	-1
51427	-5
51427	-6
51427	-9
51428	-8
51428	-7
51428	-12
51428	-22
51428	-25
51428	-29
51428	-29
51428	-10
51428	2
51429	-9
51429	-35
51429	-50
51429	-40
51429	-25
51429	-20
51429	-17
51429	-8
51429	-3
51430	4
51430	19
51430	22
51430	13
51430	4
51430	5
51430	20
51430	40
51430	41
51431	27
51431	24
51431	44
51431	60
51431	50
51431	37
51431	52
51431	80
51432	86
51432	72
51432	69
51432	80
51432	97
51432	93
51432	80
51432	72
51432	80
51532	83
51532	73
51533	69
51533	75
51533	82
51534	82
51534	80
51534	70
51535	38
51535	-3
51535	-23
51536	-7
51536	3
51536	-5
51537	-26
51537	-56
51537	-70
51538	-61
51538	-46
51538	-30
51539	-6
51539	6
51539	3
51539	-5
51539	-1
51539	17
51540	40
51540	57
51540	70
51540	75
51540	65
51540	44
51541	36
51541	37
51541	33
51541	24
51541	27
51541	34
51542	37
51542	41
51542	40
51542	32
51542	20
51542	24
51543	28
51543	18
51543	4
51543	-1
51543	1
51543	4
51544	4
51544	6
51544	17
51544	25
51544	24
51544	36
51545	54
51645	73
51645	84
51645	82
51645	72
51645	58
51645	54
51645	60
51645	73
51645	87
51645	97
51645	98
51645	101
51645	102
51645	102
51645	105
51645	98
51645	84
51645	82
51645	85
51645	84
51645	76
51645	71
51645	60
51645	52
51645	50
51645	48
51645	37
51645	32
51645	41
51645	52
51645	52
51645	42
51645	25
51645	26
51645	41
51645	39
51645	27
51645	43
51645	73
51645	81
51645	80
51645	89
51645	103
51645	114
51645	118
51645	116
51645	113
51645	115
51645	103
51645	85
51745	74
51745	70
51745	69
51745	65
51745	68
51745	88
51745	97
51745	75
51745	44
51745	26
51745	27
51745	33
51745	33
51745	33
51745	16
51745	-7
51745	-14
51745	-5
51745	3
51745	-1
51745	-11
51745	-18
51746	-20
51746	-2
51746	18
51746	9
51746	-8
51746	-17
51746	-12
51746	-11
51746	-14
51746	-29
51746	-44
51746	-54
51746	-45
51746	-39
51746	-37
51746	-28
51746	-17
51746	-7
51747	-2
51747	2
51747	10
51747	23
51747	24
51747	9
51747	-2
51747	0
51747	5
51747	8
51747	13
51747	17
51747	8
51747	0
51747	-9
51747	0
51747	36
51747	60
51848	59
51848	64
51848	85
51848	108
51848	123
51848	128
51848	133
51848	140
51848	141
51848	131
51848	131
51848	147
51848	156
51848	148
51848	124
51848	112
51848	121
51848	135
51848	145
51848	144
51848	130
51848	103
51848	76
51848	69
51848	80
51848	103
51848	118
51848	106
51848	69
51848	66
51848	64
51848	65
51848	72
51848	68
51848	53
51848	41
51848	43
51848	52
51848	49
51848	35
51848	25
51848	26
51848	20
51848	17
51848	25
51848	13
51848	-3
51848	-5
51848	12
51949	36
51949	48
51949	41
51949	22
51949	7
51949	7
51949	10
51949	12
51949	4
51949	-18
51949	-36
51949	-42
51949	-51
51949	-49
51949	-35
51950	-21
51950	-23
51950	-27
51950	-22
51950	-17
51950	-27
51950	-34
51950	-28
51950	-21
51950	-8
51950	-10
51950	-8
51950	-11
51950	-29
51950	-20
51950	26
51950	64
51950	59
51950	38
51950	26
51950	48
51950	87
51951	113
51951	101
51951	83
51951	84
51951	100
51951	108
51951	102
51951	82
51951	65
51951	56
51951	50
51951	40
51951	34
51951	25
51951	20
51951	18
51951	34
52051	58
52051	70
52051	66
52051	66
52051	81
52051	103
52051	104
52051	80
52051	66
52051	69
52051	70
52051	69
52051	74
52051	85
52051	91
52051	91
52051	91
52051	89
52051	87
52051	84
52051	76
52051	68
52051	66
52051	67
52051	80
52051	84
52051	77
52051	55
52051	33
52051	33
52051	37
52051	25
52052	-1
52052	-19
52052	-13
52052	-7
52052	-4
52052	-7
52052	-3
52052	3
52052	7
52052	6
52052	-3
52052	-11
52052	-22
52052	-23
52052	-24
52052	-35
52052	-41
52052	-37
52052	-24
52052	-14
52052	-6
52052	-3
52152	-4
52152	-10
52153	-4
52153	24
52153	40
52154	35
52154	27
52154	24
52155	17
52155	19
52156	27
52156	37
52156	51
52156	66
52156	69
52156	65
52156	50
52156	38
52156	40
52156	49
52156	53
52156	58
52156	58
52156	57
52156	61
52156	52
52157	45
52157	58
52157	67
52157	50
52157	35
52157	45
52157	68
52157	66
52157	67
52157	97
52157	121
52157	135
52157	139
52157	137
52157	123
52157	98
52157	74
52157	86
52158	116
52158	114
52158	86
52158	67
52158	48
52158	37
52158	53
52158	73
52158	77
52158	65
52258	48
52258	32
52258	13
52258	-2
52258	-9
52258	-8
52258	-2
52258	1
52258	-4
52258	-5
52258	7
52259	24
52259	22
52259	16
52259	8
52259	12
52260	45
52260	85
52260	88
52260	77
52260	88
52260	117
52261	144
52261	171
52261	195
52261	193
52261	184
52262	172
52262	171
52262	188
52262	226
52262	232
52263	220
52263	200
52263	176
52263	160
52263	141
52264	133
52264	123
52264	105
52264	89
52264	98
52264	104
52265	91
52265	64
52265	25
52265	-9
52265	-33
52265	-49
52266	-56
52266	-53
52266	-43
52266	-38
52366	-28
52366	-20
52366	-21
52366	-36
52366	-60
52366	-73
52366	-62
52366	-40
52366	-23
52366	-17
52366	-11
52366	-13
52366	-19
52366	-17
52366	-9
52366	-11
52366	-17
52366	-5
52366	1
52367	-2
52367	-1
52367	-1
52367	-3
52367	-12
52367	-21
52367	-8
52367	3
52367	9
52367	22
52367	32
52367	34
52367	32
52367	37
52367	53
52367	66
52367	67
52367	67
52367	70
52368	54
52368	17
52368	-7
52368	-13
52368	-10
52368	-4
52368	-11
52368	-28
52368	-41
52368	-38
52368	-35
52368	-43
52368	-59
52368	-61
52368	-51
52368	-46
52468	-51
52468	-51
52468	-43
52468	-39
52468	-37
52468	-41
52468	-58
52468	-61
52468	-50
52468	-27
52468	-11
52468	-3
52468	8
52468	19
52468	34
52468	56
52468	71
52468	74
52468	80
52468	81
52468	97
52468	122
52468	146
52468	155
52468	156
52468	151
52468	146
52468	147
52468	156
52468	165
52468	155
52468	123
52468	80
52468	54
52468	54
52468	65
52468	72
52468	74
52468	75
52468	75
52468	80
52469	68
52469	42
52469	25
52469	16
52469	-1
52469	-19
52469	-25
52469	-28
52469	-29
52469	-10
52469	3
52469	-5
52469	-21
52569	-24
52569	-12
52569	-6
52569	-17
52569	-49
52569	-73
52569	-73
52569	-49
52569	-27
52569	-28
52569	-46
52569	-60
52569	-58
52569	-45
52569	-35
52569	-28
52569	-24
52569	-20
52569	-22
52569	-36
52569	-34
52569	-17
52569	-5
52569	-3
52569	-4
52569	0
52569	0
52569	-3
52569	-2
52569	-2
52569	-10
52569	-22
52569	-24
52569	-7
52569	20
52570	36
52570	54
52570	71
52570	74
52570	68
52570	54
52570	48
52570	54
52570	72
52570	82
52570	80
52570	69
52570	58
52571	41
52571	27
52571	33
52571	43
52571	54
52571	53
52675	40
52675	41
52675	52
52675	55
52675	49
52675	45
52675	66
52675	99
52675	118
52675	114
52675	96
52675	91
52675	98
52675	96
52675	96
52675	106
52675	106
52675	88
52675	77
52675	81
52675	87
52675	92
52675	92
52675	96
52675	89
52675	88
52675	85
52675	76
52675	75
52675	84
52675	90
52675	81
52675	65
52675	64
52675	75
52675	85
52675	86
52675	77
52675	68
52676	59
52676	69
52676	87
52676	86
52676	72
52676	69
52676	71
52676	76
52676	87
52676	88
52676	77
52676	61
52676	57
52676	72
52776	82
52776	61
52776	28
52776	20
52776	32
52776	37
52776	50
52776	72
52776	81
52776	65
52776	35
52776	21
52776	38
52776	67
52776	76
52776	72
52776	69
52776	64
52776	60
52776	71
52776	82
52776	80
52776	80
52776	83
52776	87
52776	86
52776	88
52776	92
52776	96
52776	90
52777	85
52777	73
52777	58
52777	53
52777	58
52777	71
52777	81
52777	81
52777	75
52777	75
52777	70
52777	71
52777	85
52777	84
52777	73
52777	67
52877	61
52877	52
52877	40
52877	41
52877	49
52877	35
52877	25
52877	25
52877	22
52877	8
52877	6
52877	16
52877	17
52877	16
52877	24
52877	42
52877	49
52877	36
52877	23
52877	17
52878	16
52878	21
52878	21
52878	9
52878	-1
52878	-5
52879	-19
52879	-44
52879	-55
52879	-40
52879	-10
52879	3
52880	-1
52880	-11
52880	-11
52880	-8
52880	-11
52880	-9
52881	-5
52881	-2
52881	2
52881	-2
52881	-11
52881	-11
52882	1
52882	17
52882	25
52882	39
52882	54
52882	52
52883	44
52883	55
52883	73
52883	70
52883	43
52883	25
52884	27
52884	41
52984	42
52984	26
52984	5
52984	-2
52984	9
52984	34
52984	43
52984	32
52984	3
52984	-11
52984	-9
52984	-1
52984	2
52984	-1
52984	-13
52984	-30
52984	-38
52984	-51
52984	-60
52984	-61
52984	-65
52984	-66
52984	-43
52984	-25
52984	-33
52984	-53
52985	-61
52985	-55
52985	-44
52985	-43
52985	-46
52985	-50
52985	-25
52985	3
52985	-1
52985	-21
52985	-35
52985	-37
52985	-29
52985	-20
52985	-6
52985	1
52985	17
52985	35
52985	44
52985	51
52985	38
52985	16
52985	9
52985	18
53085	18
53085	10
53085	9
53085	9
53085	10
53085	25
53085	41
53085	44
53085	42
53085	53
53085	72
53085	81
