time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
36741	121607	72416	38352	48950	47508	42094	4668	3088
36741	121607	72416	38352	48950	47508	42094	4668	3088
36741	121607	72416	38352	48950	47508	42094	4668	3088
36741	121607	72416	38352	48950	47508	42094	4668	3088
36741	121607	72416	38352	48950	47508	42094	4668	3088
36741	121607	72416	38352	48950	47508	42094	4668	3088
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
37753	1795387	85865	7035	10330	13096	5296	3143	2012
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
38668	805255	202722	74862	27186	25263	8714	1711	3412
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
39700	292335	19659	14574	3026	3333	1256	1469	713
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
40715	358413	24121	29845	6630	6170	6782	2453	563
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
41727	26809	21608	19258	20229	13337	4657	1223	1719
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
42636	18901	114612	51439	23672	8946	4541	4082	612
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
43657	10857	94009	13773	14103	15220	3138	2479	2243
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
44682	3548	64261	9745	57789	9718	7418	1903	2554
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
45608	4814	130032	23568	13215	18437	5260	1635	1003
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
46628	209606	62555	18219	2218	6498	1947	2389	1106
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
47657	1017285	68927	94638	16038	60634	75389	6388	3648
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
48590	1891946	20420	8888	6310	2686	2081	2509	494
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
49614	305087	70057	12577	3764	6279	5191	573	440
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
50619	370375	152795	27000	5700	17442	6942	3747	1620
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51632	771261	114772	17359	32255	26124	21642	4344	3347
51633	771261	114772	17359	32255	26124	21642	4344	3347
52644	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
52645	76277	152705	74850	40333	15758	5778	6210	2470
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
53555	136090	23738	7166	3646	5078	4928	3461	431
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
54564	9079	327217	7155	27864	11442	2745	1295	867
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
55590	5990	127253	13361	15069	7725	4387	2021	723
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
56619	17237	35434	59294	19654	4062	3374	424	1655
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
57635	7202	66564	60038	11072	12709	3821	1883	925
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
58564	17031	137326	34840	9319	8784	1769	1723	1266
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
59569	14134	41599	28795	23532	10988	5236	1298	1771
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
60592	9223	216037	80175	10804	13559	8496	1215	1672
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
61601	324878	179253	45352	82601	58619	23272	2987	4185
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
62516	575233	45432	22670	18195	6311	2624	969	828
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
63528	4753	24618	39403	8874	2283	7936	1764	1102
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
64542	9037	77644	133200	12463	14553	6777	2556	1047
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
65554	13110	110275	73436	20832	2745	13898	1622	719
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
66566	86288	48233	16823	15732	7965	13240	909	2368
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
67583	12869	109734	13128	6733	4093	9450	722	602
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
68494	26365	402126	22872	3651	13089	9066	1136	582
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
70530	7443	144873	29424	9593	4329	3452	2879	471
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
71540	115522	396668	40372	3270	9381	12948	3944	2300
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
72459	105658	583460	138374	33736	75549	90368	5272	6788
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
73467	1172900	153309	56723	42562	26669	22978	14873	3185
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
74482	97712	16685	20731	5011	4660	2495	400	253
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
76421	99202	8005	978	1276	470	2080	266	63
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
77452	672752	22236	4555	1658	1778	703	345	680
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
78465	49465	21245	19234	3062	10234	2525	1057	608
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
79480	1230673	43852	28995	20198	23775	6172	638	891
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
80405	898489	112794	37973	7669	42374	13044	2688	1183
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
81459	51148	59420	34889	11004	16703	5931	1970	1714
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
82381	77190	11124	9977	1418	3842	1372	912	622
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
83398	16625	110768	22725	10623	4370	4402	2506	1174
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
84418	29336	212878	49120	43006	39054	24464	4595	2937
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
85428	358351	69725	22035	6788	12872	2864	1540	874
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
86442	358331	52031	68688	20767	27462	21622	1496	1233
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
87365	442050	55275	9405	7212	4260	2030	586	615
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
88387	138151	23803	4656	5964	3641	859	761	271
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
89404	747029	61438	29262	12887	18951	5666	6806	3332
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
90326	199296	169084	54415	8393	32594	11949	3082	4551
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
91338	657967	43237	7325	16379	7610	5589	1705	430
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
92346	993230	180174	80445	14130	33311	15677	3093	2957
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
93353	264576	188138	37119	51753	19796	19348	6926	2980
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
94370	170184	91968	4775	34362	15198	6053	2434	1689
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
95286	139506	57560	8775	8800	6161	1636	1051	535
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
96311	29958	17230	35439	8328	10983	11204	2751	1316
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
97332	204268	16392	5748	7312	4631	6755	2358	1614
98266	737679	22904	20190	11865	10026	4519	7815	1372
98266	737679	22904	20190	11865	10026	4519	7815	1372
98266	737679	22904	20190	11865	10026	4519	7815	1372
98266	737679	22904	20190	11865	10026	4519	7815	1372
98266	737679	22904	20190	11865	10026	4519	7815	1372
