time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
5807	336147	6514	20074	25856	7962	5227	1446	653
5807	336147	6514	20074	25856	7962	5227	1446	653
5813	336147	6514	20074	25856	7962	5227	1446	653
5814	336147	6514	20074	25856	7962	5227	1446	653
5814	336147	6514	20074	25856	7962	5227	1446	653
5814	336147	6514	20074	25856	7962	5227	1446	653
5814	336147	6514	20074	25856	7962	5227	1446	653
5814	336147	6514	20074	25856	7962	5227	1446	653
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
6784	436450	13354	1072	6199	1479	1247	808	392
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
7796	243022	7076	1247	1576	2761	1959	632	330
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
8813	2122147	53181	3339	9331	13068	6551	4092	1680
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
9822	967892	6001	6040	16713	2280	9389	626	1300
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
10830	410350	274311	50994	30967	17169	5607	6365	9448
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
11739	161891	9167	684	5136	2655	921	682	734
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
12750	613826	167141	4913	17683	11014	25546	5610	7593
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
13760	50259	39282	1240	2280	8221	2298	518	1639
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
14774	58152	39898	15294	6216	5374	9226	2165	781
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
15780	337726	11968	2408	1439	741	736	194	99
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
16787	230728	40979	3683	3285	2249	882	920	607
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
17791	609941	23450	2558	4916	3637	4690	2148	3329
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
18702	2293320	181172	31233	65344	25147	21949	3383	4638
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
19711	2311343	68404	63271	9984	28961	28641	13357	4223
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
20720	1542578	11296	15777	22562	14279	8266	2096	1733
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
21722	703620	60842	21610	3166	7365	6415	2395	1888
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
22727	498240	113190	25449	26169	21817	7999	4719	2739
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
23734	771287	33049	9323	4687	6664	7595	5268	3626
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
24744	962417	45451	8613	10490	4151	8038	2127	2540
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25748	94382	33495	22747	23708	12936	8045	2142	5663
25749	94382	33495	22747	23708	12936	8045	2142	5663
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
26663	1279380	273929	38698	17526	15496	10296	3599	4615
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
27667	1361003	90779	7784	4958	29436	8405	7726	1170
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
28670	1468375	29407	3182	5328	4844	4830	1799	951
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
29674	724860	15172	21606	7421	22471	6152	3750	5711
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
30677	1087411	88057	17116	5738	21209	28680	7438	2519
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
31680	94959	58570	6766	35882	12100	5158	4263	3815
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
32689	1462878	302294	71845	63404	36004	24307	17383	14478
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
33699	581379	23814	9444	38566	22531	19179	2123	1363
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
34607	226339	19384	2692	1770	807	1531	661	405
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
35612	300448	286576	55468	80175	37235	35028	14289	4450
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
36616	660759	295493	154543	111881	122903	49791	11632	6143
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
37623	1272124	23929	12319	3053	5031	1766	2697	1124
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
38632	1692246	294254	6978	39233	14513	20555	9653	2050
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
39639	330786	27083	1148	1650	1391	3339	1282	466
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
40650	1269637	415058	17665	54070	105403	63359	23296	9725
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
41556	203751	54823	4488	6883	8402	3398	3265	1870
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
42558	125714	187237	30099	29207	39973	11637	6847	6433
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
43563	878676	187854	66623	37478	79082	20900	10699	9279
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
44580	71506	40084	1777	5771	10570	1865	2014	2496
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
45584	163346	62618	13002	8147	3414	4418	2037	2620
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
46549	986801	261847	71051	24415	14652	14808	8455	5992
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
47553	1023099	99007	20883	21192	15503	22443	8279	3736
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
48564	261226	67030	45054	32297	32616	23735	7579	9915
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
49566	366682	163286	2972	14552	13946	8363	7327	2684
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
50569	169648	173347	50203	21558	60878	15569	5929	3441
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
51580	308545	105376	43278	27459	11329	5535	4627	2042
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
52486	1943474	97655	46280	35260	30887	27169	31392	7238
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
53490	542177	83647	17176	24280	11774	9481	6535	3066
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
54496	616719	49718	3118	2425	7551	3210	1747	358
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
55504	1864966	89246	27477	19333	22244	26359	4138	1411
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
57530	761391	23883	4575	12324	2680	5084	1838	746
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
58534	1098718	190917	84318	25160	45391	43993	14209	4820
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
59541	1008746	53292	11119	7619	1951	15475	2446	1168
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
60448	1141822	122133	31887	29427	15665	22023	7122	6083
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
61456	630593	32869	20619	31764	5987	11839	9440	1907
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
62469	747774	53455	23610	12140	5473	3554	2313	930
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
63479	130261	18232	7435	4418	4698	5020	2116	368
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
64487	81602	101941	4757	9586	6050	6047	3481	674
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
65498	755822	74617	4409	4702	4141	4528	1769	1326
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
66506	173136	16731	5260	4061	2186	1130	1107	888
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
67411	331488	163808	25291	18814	13577	19670	21738	2588
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
68417	279815	70280	16128	7585	5000	4768	1091	5115
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
69419	134037	36377	18753	12919	8672	6076	4053	2255
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
70424	2338672	280563	58503	35259	17722	10331	10755	9063
