time	raw
31941	3
31941	7
31941	-1
31941	-5
31941	-2
31941	1
31941	1
31941	0
31941	3
31941	12
31941	21
31941	25
31941	39
31941	54
31941	61
31941	68
31941	74
31941	87
31941	93
31941	98
31941	109
31941	121
31941	120
31941	115
31941	113
31941	113
31941	114
31941	114
31942	114
31942	106
31942	93
31942	77
31942	64
31942	52
31942	53
31942	56
32042	45
32042	26
32042	6
32042	-7
32042	-6
32042	-1
32042	3
32042	6
32042	3
32042	-7
32042	-21
32042	-29
32042	-39
32042	-44
32042	-44
32042	-44
32042	-29
32042	-11
32042	0
32042	2
32042	2
32042	3
32042	3
32042	11
32042	33
32042	52
32042	57
32042	40
32042	24
32042	21
32042	29
32042	39
32042	37
32042	26
32042	26
32042	38
32042	48
32042	52
32042	51
32042	54
32042	59
32042	57
32042	54
32042	51
32042	48
32042	42
32042	37
32042	33
32042	33
32042	33
32142	24
32142	10
32142	5
32142	3
32142	1
32142	5
32142	11
32142	12
32142	10
32142	4
32142	-2
32142	-1
32142	8
32142	7
32142	-2
32142	-7
32142	-12
32142	-20
32142	-29
32142	-37
32142	-37
32142	-40
32142	-45
32142	-43
32142	-39
32142	-49
32142	-65
32142	-82
32142	-92
32142	-104
32142	-106
32142	-110
32142	-105
32142	-93
32142	-86
32142	-91
32142	-89
32142	-75
32142	-65
32142	-72
32142	-86
32142	-89
32142	-86
32142	-74
32142	-59
32242	-52
32242	-41
32242	-28
32242	-22
32242	-23
32242	-27
32242	-34
32242	-29
32242	-34
32242	-38
32242	-27
32242	-3
32242	20
32242	33
32242	34
32242	32
32242	32
32242	35
32242	40
32242	45
32242	49
32242	44
32242	44
32242	43
32242	34
32242	18
32242	4
32242	-5
32242	-9
32242	-5
32242	2
32242	3
32242	0
32242	6
32242	19
32242	24
32242	21
32242	11
32242	8
32242	16
32242	17
32242	3
32242	-19
32242	-33
32242	-35
32242	-35
32242	-26
32242	-10
32242	12
32242	41
32242	73
32242	102
32242	119
32242	117
32342	107
32342	104
32342	113
32342	120
32342	122
32342	124
32342	119
32342	115
32342	116
32342	119
32342	116
32342	107
32342	107
32342	109
32342	108
32342	104
32342	102
32342	100
32342	96
32342	87
32342	84
32342	82
32342	82
32342	82
32342	83
32342	87
32342	90
32342	100
32342	112
32342	115
32342	116
32342	121
32342	130
32342	146
32342	160
32342	154
32342	149
32342	148
32342	148
32342	145
32342	146
32342	148
32342	155
32342	168
32342	169
32342	160
32342	155
32342	164
32342	173
32342	179
32442	176
32442	180
32442	186
32442	183
32442	166
32442	153
32442	152
32442	155
32442	162
32442	160
32442	155
32442	160
32442	153
32442	132
32442	108
32442	99
32442	102
32442	102
32442	102
32442	102
32442	102
32442	98
32442	99
32442	101
32442	99
32442	91
32442	85
32442	80
32442	72
32442	77
32442	92
32442	102
32442	106
32442	107
32442	100
32442	90
32442	85
32442	86
32442	91
32442	92
32442	87
32442	84
32442	87
32442	90
32442	88
32442	87
32442	87
32442	91
32442	96
32442	88
32442	84
32442	86
32442	77
32542	66
32542	51
32542	34
32542	26
32542	24
32542	28
32542	43
32542	56
32542	59
32542	55
32542	48
32542	35
32542	28
32542	25
32542	20
32542	21
32542	32
32542	51
32542	66
32542	66
32542	58
32542	59
32542	64
32542	56
32542	40
32542	25
32542	22
32542	26
32542	33
32542	41
32542	55
32542	60
32542	59
32542	55
32542	55
32542	59
32542	57
32542	51
32542	48
32542	55
32542	68
32542	69
32542	72
32542	77
32542	82
32542	87
32542	100
32542	112
32542	119
32542	118
32542	108
32542	109
32542	116
32542	115
32542	105
32542	103
32542	114
32542	130
32542	134
32642	128
32642	119
32642	119
32642	121
32642	119
32642	118
32642	118
32642	107
32642	89
32642	76
32642	73
32642	76
32642	80
32642	81
32642	83
32642	88
32642	86
32642	85
32642	88
32642	97
32642	98
32642	87
32642	73
32642	66
32642	60
32642	72
32642	91
32642	100
32642	92
32642	87
32642	83
32642	69
32642	56
32642	52
32642	48
32642	37
32642	17
32642	3
32642	2
32642	11
32642	20
32642	32
32642	50
32642	70
32642	75
32642	68
32642	61
32642	58
32642	59
32642	65
32742	68
32742	68
32742	60
32742	51
32742	53
32742	68
32742	87
32742	100
32742	105
32742	115
32742	122
32742	132
32742	135
32742	134
32742	135
32742	137
32742	136
32742	128
32742	115
32742	113
32742	120
32742	124
32742	124
32742	120
32742	120
32742	117
32742	108
32742	100
32742	91
32742	91
32742	89
32742	82
32742	76
32742	74
32742	70
32742	68
32742	60
32742	58
32742	66
32742	69
32742	60
32742	49
32742	37
32742	20
32743	3
32743	-2
32743	2
32743	7
32743	16
32843	33
32843	48
32843	44
32843	35
32843	25
32843	22
32843	28
32843	39
32843	37
32843	28
32843	27
32843	27
32843	25
32843	21
32843	16
32843	7
32843	-2
32843	-9
32843	-20
32843	-23
32843	-17
32843	-10
32843	-12
32843	-10
32843	-3
32843	6
32843	11
32843	19
32843	32
32843	39
32843	38
32843	28
32843	17
32843	11
32843	22
32843	38
32843	42
32843	41
32843	42
32843	39
32843	28
32843	25
32843	29
32843	36
32843	33
32843	22
32843	18
32843	18
32843	28
32843	40
32843	50
32843	61
32843	70
32843	57
32943	43
32943	38
32943	36
32943	27
32943	17
32943	4
32943	-3
32943	-5
32943	-13
32943	-27
32943	-29
32943	-25
32943	-17
32943	-8
32943	2
32943	16
32943	25
32943	36
32943	44
32943	59
32943	73
32943	73
32943	69
32943	65
32943	56
32943	43
32943	23
32943	8
32943	5
32943	3
32943	3
32943	1
32943	0
32943	7
32943	11
32943	12
32943	10
32943	6
32943	5
32943	12
32943	27
32943	42
32943	52
32943	54
32943	48
32943	40
32943	40
32943	39
32943	36
32943	39
33043	45
33043	52
33043	55
33043	48
33043	33
33043	22
33043	26
33043	33
33043	28
33043	21
33043	12
33043	18
33043	32
33043	43
33043	42
33043	24
33043	5
33043	-2
33043	-3
33043	-17
33043	-33
33043	-38
33043	-27
33043	-17
33043	-13
33043	-25
33043	-42
33043	-55
33043	-59
33043	-54
33043	-43
33043	-39
33043	-41
33043	-44
33043	-49
33043	-49
33043	-43
33043	-34
33043	-25
33043	-24
33043	-34
33043	-42
33043	-42
33043	-34
33043	-21
33043	-13
33043	-7
33043	8
33043	23
33143	27
33143	34
33143	38
33143	40
33143	49
33143	65
33143	76
33143	80
33143	81
33143	77
33143	81
33143	89
33143	99
33143	98
33143	92
33143	102
33143	114
33143	120
33143	122
33143	116
33143	102
33143	96
33143	90
33143	87
33143	82
33143	74
33143	77
33143	88
33143	97
33143	87
33143	61
33143	38
33143	25
33143	20
33143	9
33143	-17
33143	-43
33143	-62
33143	-72
33143	-61
33143	-41
33143	-28
33143	-34
33143	-40
33143	-53
33143	-61
33143	-67
33143	-60
33143	-42
33143	-34
33143	-33
33143	-24
33143	-12
33143	-4
33243	1
33243	3
33243	12
33243	34
33243	64
33243	83
33243	87
33243	88
33243	87
33243	89
33243	97
33243	108
33243	119
33243	120
33243	114
33243	103
33243	98
33243	100
33243	105
33243	107
33243	108
33243	112
33243	107
33243	101
33243	103
33243	116
33243	118
33243	103
33243	85
33243	81
33243	90
33243	97
33243	86
33243	66
33243	43
33243	32
33243	24
33243	20
33243	13
33243	10
33243	5
33243	4
33243	4
33243	-6
33243	-21
33343	-27
33343	-28
33343	-28
33343	-34
33343	-44
33343	-56
33343	-61
33343	-65
33343	-60
33343	-51
33343	-38
33343	-37
33343	-41
33343	-43
33343	-37
33343	-26
33343	-19
33343	-10
33343	2
33343	18
33343	21
33343	20
33343	23
33343	32
33343	38
33343	48
33343	57
33343	74
33343	98
33343	117
33343	118
33343	106
33343	104
33343	114
33343	116
33343	113
33343	102
33343	96
33343	102
33343	107
33343	115
33343	121
33343	125
33343	124
33343	123
33343	128
33343	132
33343	134
33343	130
33343	118
33343	104
33343	101
33343	106
33343	102
33343	89
33343	81
33343	70
33343	65
33443	68
33443	68
33443	61
33443	53
33443	44
33443	41
33443	41
33443	35
33443	17
33443	3
33443	6
33443	16
33443	21
33443	19
33443	10
33443	2
33443	-5
33443	-11
33443	-14
33443	-10
33443	-7
33443	-9
33443	-19
33443	-29
33443	-39
33443	-40
33443	-37
33443	-37
33443	-41
33443	-38
33443	-27
33443	-23
33443	-24
33443	-28
33443	-38
33443	-39
33443	-36
33443	-27
33443	-18
33443	-11
33443	-9
33443	-5
33443	-7
33443	-8
33443	-7
33443	-10
33443	-13
33443	-9
33443	-18
33443	-30
33443	-41
33443	-50
33443	-61
33443	-76
33543	-90
33543	20
33543	29
33543	35
33543	34
33543	32
33543	41
33543	56
33543	72
33543	84
33543	84
33543	75
33543	75
33543	82
33543	101
33543	139
33543	186
33543	216
33543	237
33543	262
33543	289
33543	307
33543	310
33543	312
33543	315
33543	313
33543	299
33643	275
33643	252
33643	249
33643	257
33643	249
33643	227
33643	208
33643	187
33643	169
33643	144
33643	115
33643	92
33643	82
33643	71
33643	59
33643	50
33643	44
33643	45
33643	48
33643	41
33643	34
33643	22
33643	3
33643	-13
33643	-28
33643	-37
33643	-39
33643	-39
33643	-41
33643	-46
33643	-55
33643	-60
33643	-60
33643	-43
33643	-17
33643	1
33643	17
33643	37
33643	60
33643	83
33643	97
33643	113
33643	132
33643	146
33643	151
33643	153
33643	165
33643	171
33643	173
33643	180
33743	187
33743	188
33743	182
33743	168
33743	156
33743	163
33743	177
33743	180
33743	171
33743	167
33743	170
33743	176
33743	167
33743	151
33743	154
33743	171
33743	193
33743	199
33743	193
33743	183
33743	179
33743	176
33743	169
33743	166
33743	162
33743	155
33743	155
33743	162
33743	162
33743	151
33743	132
33743	113
33743	98
33743	89
33743	84
33743	71
33743	48
33743	26
33743	20
33743	25
33743	34
33743	35
33743	37
33743	37
33743	38
33743	40
33743	40
33743	40
33743	38
33743	34
33743	29
33743	32
33743	40
33743	43
33843	42
33843	36
33843	28
33843	28
33843	34
33843	33
33843	27
33843	28
33843	29
33843	25
33843	17
33843	17
33843	21
33843	32
33843	49
33843	60
33843	64
33843	59
33843	57
33843	57
33843	65
33843	73
33843	74
33843	69
33843	64
33843	67
33843	70
33843	69
33843	65
33843	59
33843	52
33843	33
33843	7
33843	-7
33843	-9
33843	-7
33843	-9
33843	-8
33843	-2
33843	-2
33843	-9
33843	-19
33843	-17
33843	-13
33843	-17
33843	-13
33843	-2
33843	19
33843	37
33943	43
33943	42
33943	34
33943	26
33943	21
33943	9
33943	-2
33943	-4
33943	-2
33943	7
33943	13
33943	9
33943	0
33943	-8
33943	-19
33943	-27
33943	-35
33943	-36
33943	-37
33943	-45
33943	-51
33943	-50
33943	-46
33943	-38
33943	-25
33943	-17
33943	-13
33943	-13
33943	-10
33943	-2
33943	8
33943	16
33943	19
33943	25
33943	36
33943	44
33943	51
33943	54
33943	53
33943	50
33943	50
33943	50
33943	54
33943	59
33943	42
33943	10
33943	-14
33943	-33
33943	-39
33943	-46
33943	-58
33943	-74
33943	-76
33943	-67
34043	-57
34043	-51
34043	-45
34043	-42
34043	-45
34043	-53
34043	-62
34043	-72
34043	-82
34043	-81
34043	-81
34043	-83
34043	-85
34043	-83
34043	-75
34043	-61
34043	-41
34043	-33
34043	-28
34043	-19
34043	1
34045	22
34045	37
34045	49
34045	57
34045	64
34045	65
34045	72
34045	85
34045	91
34045	89
34045	90
34045	96
34045	93
34045	90
34045	84
34045	86
34045	88
34045	84
34045	83
34045	80
34045	74
34045	75
34045	75
34045	72
34045	64
34045	56
34045	56
34045	65
34145	81
34145	98
34145	106
34145	107
34145	104
34145	101
34145	96
34145	88
34145	76
34145	72
34145	71
34145	64
34145	53
34145	57
34145	68
34145	65
34145	56
34145	55
34145	60
34145	66
34145	68
34145	58
34145	54
34145	51
34145	52
34145	59
34145	64
34145	57
34145	54
34145	52
34145	51
34145	53
34145	66
34145	61
34145	51
34145	41
34145	36
34145	41
34145	52
34145	54
34145	51
34145	42
34145	37
34145	34
34145	29
34145	24
34145	13
34145	7
34145	23
34145	53
34145	73
34145	76
34145	64
34245	45
34245	41
34245	44
34245	49
34245	37
34245	29
34245	34
34245	43
34245	36
34245	16
34245	1
34245	7
34245	26
34245	50
34245	69
34245	73
34245	75
34245	84
34245	90
34245	87
34245	82
34245	76
34245	70
34245	58
34245	39
34245	13
34245	-4
34245	-9
34245	-3
34245	4
34245	4
34245	4
34245	4
34245	4
34245	-2
34245	-8
34245	-14
34245	-19
34245	-17
34245	-10
34345	-5
34345	-1
34345	1
34345	6
34345	11
34345	28
34345	40
34345	43
34345	43
34345	50
34345	57
34345	71
34345	82
34345	41
34345	38
34345	27
34345	16
34345	6
34345	4
34345	4
34345	7
34345	12
34345	6
34345	-5
34345	-5
34345	-2
34345	-5
34345	-13
34345	-18
34345	-4
34345	12
34345	20
34345	21
34345	23
34345	17
34345	8
34345	5
34345	11
34345	23
34345	29
34345	34
34445	24
34445	16
34445	17
34445	25
34445	25
34445	20
34445	22
34445	27
34445	26
34445	21
34445	21
34445	26
34445	42
34445	50
34445	49
34445	49
34445	54
34445	59
34445	67
34445	74
34445	75
34445	81
34445	83
34445	84
34445	84
34445	75
34445	64
34445	57
34445	48
34445	37
34445	26
34445	12
34445	7
34445	9
34445	3
34445	-11
34445	-33
34445	-44
34445	-43
34445	-53
34445	-69
34445	-72
34445	-67
34445	-60
34445	-61
34445	-56
34445	-40
34445	-25
34445	-23
34545	-33
34545	-39
34545	-36
34545	-34
34545	-27
34545	-18
34545	-8
34545	-3
34545	-3
34545	-4
34545	1
34545	17
34545	33
34545	49
34545	77
34545	120
34545	157
34545	180
34545	184
34545	184
34545	192
34545	197
34545	201
34545	197
34545	185
34545	168
34545	149
34545	132
34545	121
34545	123
34545	132
34545	137
34545	140
34545	141
34545	137
34545	129
34545	117
34545	108
34545	102
34545	90
34545	75
34545	61
34545	48
34545	38
34545	34
34545	36
34545	28
34545	11
34545	-7
34545	-23
34545	-27
34545	-21
34545	-6
34545	-1
34645	-5
34645	-11
34645	-18
34645	-23
34645	-28
34645	-35
34645	-25
34645	-11
34645	-1
34645	3
34645	6
34645	20
34645	37
34645	43
34645	44
34645	48
34645	51
34645	56
34645	67
34645	76
34645	88
34645	103
34645	115
34745	51
34745	52
34745	56
34745	57
34745	65
34745	69
34745	68
34745	52
34745	24
34745	9
34745	9
34745	19
34745	11
34745	-10
34745	-28
34745	-35
34745	-34
34745	-37
34745	-44
34745	-54
34745	-59
34745	-62
34745	-56
34745	-42
34745	-34
34745	-36
34745	-45
34745	-54
34745	-56
34745	-66
34745	-71
34745	-53
34745	-19
34745	5
34745	10
34745	10
34745	19
34745	27
34745	40
34745	52
34745	58
34745	64
34745	69
34745	73
34745	75
34745	82
34745	84
34745	76
34745	68
34745	65
34745	56
34745	42
34745	25
34745	21
34845	21
34845	18
34845	16
34845	17
34845	12
34845	1
34845	-4
34845	3
34845	13
34845	19
34845	18
34845	8
34845	3
34845	10
34845	11
34845	2
34845	-7
34845	-18
34845	-24
34845	-28
34845	-23
34845	-11
34845	-8
34845	-13
34845	-9
34845	2
34845	9
34845	19
34845	41
34845	51
34845	53
34845	45
34845	40
34845	37
34845	28
34845	19
34845	11
34845	9
34845	10
34845	9
34845	1
34845	-12
34845	-24
34845	-25
34845	-5
34845	32
34845	73
34845	101
34845	118
34845	134
34845	145
34845	146
34845	137
34945	133
34945	147
34945	161
34945	155
34945	156
34945	152
34945	140
34945	129
34945	121
34945	122
34945	122
34945	112
34945	89
34945	73
34945	69
34945	66
34945	56
34945	43
34945	29
34945	27
34945	33
34945	34
34945	28
34945	24
34945	28
34945	44
34945	45
34945	37
34945	25
34945	17
34945	8
34945	5
34945	6
34945	10
34945	20
34945	26
34945	34
34945	38
34945	44
34945	49
34945	51
34945	49
34945	43
34945	48
34945	53
35045	58
35045	60
35045	56
35045	51
35045	52
35045	54
35045	50
35045	40
35045	37
35045	45
35045	69
35045	86
35045	89
35045	85
35045	73
35045	64
35045	67
35045	74
35045	88
35045	97
35045	102
35045	93
35045	74
35045	58
35045	52
35045	50
35045	51
35045	40
35045	26
35045	20
35045	9
35045	-4
35045	-7
35045	-4
35045	-2
35045	0
35045	1
35045	1
35045	6
35045	18
35045	21
35045	21
35045	22
35045	22
35045	8
35045	-10
35045	-22
35045	-22
35045	-20
35045	-22
35045	-26
35045	-25
35045	-19
35045	-3
35045	18
35045	36
35045	57
35045	75
35145	85
35145	84
35145	84
35145	91
35145	97
35145	89
35145	74
35145	57
35145	53
35145	61
35145	72
35145	70
35145	68
35145	65
35145	55
35145	45
35145	44
35145	45
35145	45
35145	52
35145	60
35145	75
35145	84
35145	92
35145	107
35145	128
35145	134
35145	123
35145	115
35145	118
35145	130
35145	134
35145	133
35145	136
35145	145
35145	156
35145	172
35145	183
35145	180
35145	167
35145	151
35145	153
35145	168
35145	182
35146	192
35146	180
35146	164
35146	166
35146	170
35146	164
35146	149
35146	141
35246	137
35246	141
35246	147
35246	150
35246	147
35246	134
35246	123
35246	128
35246	144
35246	155
35246	164
35246	166
35246	166
35246	163
35246	157
35246	153
35246	147
35246	137
35246	128
35246	125
35246	119
35246	101
35246	92
35246	99
35246	112
35246	119
35246	117
35246	113
35246	104
35246	106
35246	119
35246	121
35246	113
35246	97
35246	84
35246	82
35246	83
35246	87
35246	90
35246	91
35246	92
35246	96
35246	97
35246	97
35246	88
35246	82
35246	75
35346	76
35346	87
35346	91
35346	92
35346	92
35346	92
35346	99
35346	98
35346	74
35346	48
35346	29
35346	32
35346	37
35346	40
35346	33
35346	22
35346	10
35346	2
35346	-5
35346	-9
35346	-11
35346	-10
35346	-4
35346	-7
35346	-13
35346	-18
35346	-22
35346	-20
35346	-8
35346	5
35346	26
35346	37
35346	32
35346	18
35346	6
35346	-1
35346	-6
35346	-6
35346	-5
35346	-8
35346	-19
35346	-39
35346	-59
35346	-65
35346	-45
35346	-25
35346	-12
35346	-25
35346	-38
35346	-38
35346	-26
35346	-10
35346	1
35346	-1
35346	-6
35346	-9
35346	-4
35396	7
35396	6
35396	0
35396	-2
35396	-2
35396	-1
35396	2
35396	3
35396	4
35396	16
35396	23
35396	20
35396	11
35396	8
35396	7
35396	7
35396	10
35396	18
35396	20
35396	18
35396	13
35396	9
35396	7
35396	-1
35496	-7
35496	0
35496	8
35496	10
35496	1
35496	-17
35496	-11
35496	8
35496	25
35496	28
35496	26
35496	27
35496	27
35496	23
35496	18
35496	1
35496	-13
35496	-21
35496	-26
35496	-25
35496	-10
35496	-1
35496	3
35496	9
35496	8
35496	17
35496	34
35496	48
35496	43
35496	21
35496	-3
35496	-14
35496	-27
35496	-39
35496	-43
35496	-54
35496	-67
35496	-66
35496	-60
35496	-54
35496	-38
35496	-19
35496	-3
35496	12
35496	21
35496	19
35496	9
35496	9
35496	22
35596	44
35596	70
35596	85
35596	92
35596	93
35596	88
35596	87
35596	96
35596	103
35596	97
35596	83
35596	70
35596	60
35596	61
35596	65
35596	58
35596	41
35596	25
35596	23
35596	24
35596	22
35596	21
35596	19
35596	12
35596	4
35596	-1
35596	-5
35596	-18
35596	-29
35596	-35
35596	-27
35596	-24
35596	-34
35596	-44
35596	-52
35596	-52
35596	-53
35596	-45
35596	-38
35596	-29
35596	-33
35596	-33
35596	-33
35596	-34
35596	-28
35596	-20
35596	-11
35596	-14
35596	-17
35596	-22
35697	-25
35697	-18
35697	-5
35697	5
35697	12
35697	20
35697	22
35697	21
35697	19
35697	21
35697	26
35697	33
35697	41
35697	50
35697	52
35697	43
35697	36
35697	24
35697	21
35697	28
35697	40
35697	48
35697	40
35697	28
35697	27
35697	32
35697	26
35697	20
35697	11
35697	10
35697	9
35697	10
35697	11
35697	4
35697	-4
35697	-18
35697	-35
35697	-45
35697	-41
35697	-25
35697	-14
35697	-19
35697	-29
35697	-37
35697	-38
35697	-37
35697	-36
35697	-35
35697	-37
35697	-42
35697	-50
35697	-52
35697	-45
35697	-42
35797	-53
35797	-66
35797	-67
35797	-67
35797	-67
35797	-56
35797	-43
35797	-26
35797	-11
35797	2
35797	22
35797	39
35797	44
35797	52
35797	64
35797	72
35797	75
35797	74
35797	77
35797	91
35797	102
35797	104
35797	97
35797	83
35797	67
35797	56
35797	54
35797	51
35797	53
35797	59
35797	59
35797	50
35797	37
35797	40
35797	59
35797	69
35797	59
35797	43
35797	39
35797	48
35797	52
35797	43
35797	23
35797	6
35797	6
35797	20
35797	29
35797	28
35797	25
35897	22
35897	21
35897	21
35897	20
35897	19
35897	11
35897	1
35897	-8
35897	-18
35897	-21
35897	-21
35897	-21
35897	-24
35897	-36
35897	-42
35897	-40
35897	-41
35897	-53
35897	-62
35897	-60
35897	-49
35897	-34
35897	-25
35897	-14
35897	-5
35897	-4
35897	-10
35897	-19
35897	-13
35897	0
35897	10
35897	11
35897	10
35897	6
35897	1
35898	0
35898	0
35898	-2
35898	-4
35898	-8
35898	-18
35898	-27
35898	-33
35898	-28
35898	-21
35898	-18
35898	-21
35898	-27
35898	-30
35898	-23
35898	-13
35898	-13
35898	-24
35898	-36
35898	-38
35898	-39
35898	-43
35898	-51
35998	-57
35998	-56
35998	-40
35998	-22
35998	-12
35998	-8
35998	-6
35998	-4
35998	-9
35998	-19
35998	-21
35998	-12
35998	4
35998	20
35998	29
35998	39
35998	42
35998	41
35998	44
35998	56
35998	66
35998	74
35998	80
35998	77
35998	84
35998	90
35998	96
35998	96
35998	104
35998	112
35998	103
35998	83
35998	72
35998	74
35998	81
35998	69
35998	43
35998	19
35998	10
35998	20
35998	25
35998	19
35998	8
35998	10
35998	28
35998	50
35998	61
35998	59
35998	52
35998	48
36098	39
36098	32
36098	34
36098	40
36098	44
36098	53
36098	57
36098	52
36098	41
36098	44
36098	57
36098	71
36098	81
36098	89
36098	93
36098	103
36098	119
36098	130
36098	130
36098	129
36098	137
36098	149
36098	149
36098	133
36098	117
36098	115
36098	137
36098	178
36098	195
36098	178
36098	156
36098	161
36098	188
36098	214
36098	221
36098	216
36098	198
36098	187
36098	197
36098	205
36098	205
36098	209
36098	219
36098	234
36098	230
36098	213
36098	192
36098	166
36098	137
36198	114
36198	93
36198	81
36198	67
36198	45
36198	18
36198	-8
36198	-26
36198	-37
36198	-46
36198	-55
36198	-58
36198	-54
36198	-40
36198	-27
36198	-8
36198	22
36198	48
36198	54
36198	56
36198	54
36198	44
36198	24
36198	-2
36198	-26
36198	-43
36198	-49
36198	-50
36198	-51
36198	-53
36198	-66
36198	-84
36198	-94
36198	-91
36198	-76
36198	-69
36198	-55
36198	-28
36198	0
36198	26
36198	39
36198	44
36198	56
36198	76
36198	87
36198	88
36198	85
36198	92
36198	107
36198	114
36198	107
36198	100
36198	91
36198	76
36298	69
36298	72
36298	76
36298	80
36298	81
36298	84
36298	83
36298	74
36298	57
36298	40
36298	38
36298	52
36298	67
36298	73
36298	73
36298	65
36298	60
36298	70
36298	86
36298	96
36298	104
36298	114
36298	119
36298	129
36298	131
36298	129
36298	123
36298	129
36298	140
36298	147
36298	146
36298	136
36298	129
36298	129
36298	137
36298	148
36298	149
36298	137
36298	130
36298	122
36298	116
36298	97
36298	76
36298	70
36298	70
36298	75
36298	80
36298	82
36298	81
36298	85
36398	96
36398	91
36398	74
36398	45
36398	21
36398	19
36398	26
36398	36
36398	38
36398	33
36398	26
36398	34
36398	40
36398	38
36398	25
36398	21
36398	27
36398	32
36398	27
36398	22
36398	23
36398	27
36398	25
36398	17
36398	9
36398	17
36398	26
36398	28
36398	32
36398	42
36398	55
36398	67
36398	80
36398	90
36398	97
36398	88
36398	80
36398	81
36398	90
36398	99
36398	102
36398	113
36398	117
36398	112
36398	104
36398	104
36398	112
36398	118
36498	118
36498	118
36498	121
36498	128
36498	129
36498	122
36498	112
36498	107
36498	122
36498	148
36498	165
36498	167
36498	157
36498	145
36498	136
36498	137
36498	139
36498	139
36498	133
36498	123
36498	117
36498	108
36498	91
36498	82
36498	77
36498	81
36498	73
36498	65
36498	65
36498	70
36498	77
36498	75
36498	68
36498	60
36498	53
36498	41
36498	26
36498	16
36498	11
36498	11
36498	12
36498	9
36498	-1
36498	-13
36498	-20
36498	-18
36498	-18
36498	-28
36498	-41
36598	-53
36598	-62
36598	-60
36598	-49
36598	-40
36598	-44
36598	-43
36598	-34
36598	-19
36598	-18
36598	-33
36598	-41
36598	-37
36598	-23
36598	-24
36598	-37
36598	-38
36598	-30
36598	-30
36598	-42
36598	-40
36598	-13
36598	24
36598	57
36598	54
36598	35
36598	33
36598	49
36598	55
36598	50
36598	33
36598	13
36598	12
36598	27
36598	40
36598	44
36598	48
36598	50
36598	50
36598	57
36598	68
36598	73
36598	70
36598	58
36598	51
36598	49
36598	42
36598	41
36598	48
36598	52
36598	54
36598	65
36598	85
36598	97
36598	91
36702	82
36702	74
36702	77
36702	83
36702	83
36702	90
36702	103
36702	108
36702	106
36702	102
36702	103
36702	104
36702	100
36702	87
36702	66
36702	28
36702	-1
36702	-21
36702	-37
36702	-37
36702	-22
36702	-12
36702	-20
36702	-38
36702	-42
36702	-27
36702	-8
36702	-1
36702	-9
36702	-23
36702	-34
36702	-27
36702	-23
36702	-20
36702	5
36702	38
36702	67
36702	87
36702	113
36702	141
36702	169
36702	184
36702	187
36702	205
36702	211
36702	186
36702	182
