time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
33113	95531	18680	5690	9011	5336	5949	2351	1263
33113	95531	18680	5690	9011	5336	5949	2351	1263
33113	95531	18680	5690	9011	5336	5949	2351	1263
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
34069	1280506	36277	7700	3132	13340	16648	14896	4059
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
35120	373114	26870	10643	7859	4433	4605	4341	2300
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
36053	250946	193605	36721	19007	24029	16660	12141	2626
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
37105	685500	211609	58963	30358	22445	20428	4408	4546
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
38068	812190	19491	15134	4324	4174	5338	2078	752
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
39116	12436	21799	4271	11358	16736	3724	2701	772
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
40053	65015	116430	14183	21930	6447	6970	8045	2123
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
41100	130434	54404	7502	3186	5659	10586	2635	868
42053	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
42054	39534	36824	7849	55295	19113	25734	8746	2096
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
43091	215998	160960	71046	29193	36001	19886	2786	2452
44023	43817	194005	8987	67249	11114	17984	5038	1358
44023	43817	194005	8987	67249	11114	17984	5038	1358
44023	43817	194005	8987	67249	11114	17984	5038	1358
44023	43817	194005	8987	67249	11114	17984	5038	1358
44024	43817	194005	8987	67249	11114	17984	5038	1358
44024	43817	194005	8987	67249	11114	17984	5038	1358
44024	43817	194005	8987	67249	11114	17984	5038	1358
44024	43817	194005	8987	67249	11114	17984	5038	1358
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
45064	487233	476952	29124	99478	18627	23686	6425	7233
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
46008	987787	67668	12158	11639	7924	4251	1067	1074
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
47072	242459	72274	8760	8502	13870	2773	1352	891
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
48011	834582	80783	16252	18490	21463	11752	4864	2856
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49034	25042	113795	23000	58083	3710	14734	5635	1720
49975	36444	96855	26099	23746	41926	20650	3131	2828
49975	36444	96855	26099	23746	41926	20650	3131	2828
49975	36444	96855	26099	23746	41926	20650	3131	2828
49976	36444	96855	26099	23746	41926	20650	3131	2828
49976	36444	96855	26099	23746	41926	20650	3131	2828
49976	36444	96855	26099	23746	41926	20650	3131	2828
49976	36444	96855	26099	23746	41926	20650	3131	2828
49976	36444	96855	26099	23746	41926	20650	3131	2828
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51014	182469	171453	30081	30689	39963	16713	4299	6722
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
51951	27867	184033	52738	6285	46903	5762	4206	2937
52984	509850	96810	45350	48831	16905	7493	2532	1811
52984	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
52985	509850	96810	45350	48831	16905	7493	2532	1811
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54025	79261	164148	66942	8791	13004	14878	7900	5352
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
54962	128578	78271	39115	34694	15784	12600	3880	1966
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
55983	92177	570184	27925	33430	52821	19620	5372	6160
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
56922	634149	33477	15592	6992	10370	4545	935	1514
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
57970	80974	63103	31311	24973	5201	3866	1737	1075
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
58989	433737	8289	9305	7572	45707	40765	22676	13481
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
59914	72558	21965	21610	2833	2046	2461	1037	627
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
60980	518064	136402	38122	18616	24186	19841	3343	4378
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
61933	1908400	153594	175378	22525	53012	33011	5587	2044
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
62966	297086	158169	34679	37181	66326	15453	6973	4311
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
63904	311337	375873	115179	19310	24829	26260	8208	2437
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
64959	185412	18340	4151	4270	6028	2134	1693	1105
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
65882	90693	137664	97835	39436	30931	12057	3024	2213
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
66912	344541	42183	15940	2288	3509	1620	875	397
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
67958	182590	80485	7343	4069	12275	4086	2496	628
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
68889	53970	70420	16271	33557	17548	22075	5450	1862
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
69920	1320488	104122	70920	8555	126487	75944	28117	6542
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
70867	949261	130589	15087	33202	27740	9177	5846	3119
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
71911	247964	32569	4844	1399	2829	2811	472	402
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
72871	212694	117232	7860	10194	11257	3238	1524	1213
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
73896	77584	70481	46549	60787	50438	10009	1567	2345
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
76822	1493888	381383	72442	74564	14809	21598	17402	2382
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
77873	354484	335496	20093	16871	40478	8529	8893	4922
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
78806	140678	43008	3641	2786	1811	2717	835	258
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
79838	21937	329105	32381	28838	22648	12034	3015	3448
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
80793	44044	101368	50481	19179	12820	12049	1496	2015
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
81830	184389	94741	50070	26656	21931	7717	5493	3229
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
82771	613595	100742	8645	47460	14455	6140	7220	1227
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
83808	15838	5178	126187	17313	28528	5974	3190	2321
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
84755	21813	41908	78597	27067	24075	10958	5379	1228
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
85798	177982	48350	12000	5184	5154	3796	1184	527
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
86823	159394	239371	37664	12709	20916	5586	1320	3607
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
87765	259665	352860	58468	9251	21981	15767	2266	7241
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
88798	484921	133777	29026	17800	23866	8804	11634	7407
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
89731	237039	17236	2594	1770	2273	5318	912	200
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
90765	365211	256255	13377	31379	43743	33299	3221	1617
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
91806	874959	387679	51544	25196	45888	19741	11662	1777
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
92743	400056	57501	20748	11049	8822	3567	1084	528
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
93786	26467	32380	13731	39727	6528	9103	2866	1663
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
94727	77634	45927	6869	22340	2722	6617	474	219
