time	delta	theta	alpha_low	alpha_high	beta_low	beta_high	gamma_low	gamma_mid
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
172173	8496	147602	49004	38499	11210	5906	778	974
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
173175	17874	32015	22068	18628	13581	8402	2091	748
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
174176	16488	49346	13236	8519	6784	3651	2025	848
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
175091	32978	20643	19324	7009	12623	7119	2368	2532
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
176091	46864	32431	10754	15173	6083	7816	1662	1903
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
177143	32425	34866	15253	14976	29062	14880	2563	1323
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
178143	28071	38828	46023	41307	5868	6156	2117	1139
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
179100	12293	54174	28289	16162	15347	22407	2606	1790
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
180106	17777	19552	26056	17456	13696	13189	1124	1335
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
181110	15682	40298	12374	22943	16060	9466	4447	2034
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
182112	7212	49570	10945	23432	8443	14548	2544	1166
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
183113	64436	283075	101506	15394	13616	16761	3871	1976
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
184113	52344	29014	132618	12660	13625	7306	1571	685
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
185028	28716	71094	54025	36310	29381	30531	2216	975
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
186070	13963	77900	41386	5597	25592	16519	8556	3623
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
187106	214837	37010	39385	51414	37684	14804	2181	804
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
188006	14091	85730	167891	26586	15818	4783	2618	704
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
189018	25515	9087	68667	15645	30013	8964	2939	1757
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
191067	22344	41851	7402	25671	18464	11845	1269	949
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
192026	27766	45196	10653	21478	16371	8605	2432	2839
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
193038	13234	126324	142112	44275	6019	10551	2025	1324
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
194039	437499	94056	30697	18789	27851	6882	1852	1372
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195043	99703	35693	31465	4588	2835	3428	291	262
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
195968	429355	107725	50411	26142	31840	14581	4466	1321
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
196969	56860	39361	9792	6450	3801	2917	840	965
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
197961	49730	32131	48437	18694	14814	3095	2225	1576
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199054	252257	63001	29217	1302	20963	3487	2698	1947
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
199945	30281	92553	41125	14726	35745	16989	2089	1533
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201090	13406	92145	9340	17410	22870	4184	3678	1617
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
201946	560529	86190	34124	15281	8897	6503	6581	3027
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203000	157821	162398	42116	17284	21458	10213	6241	3816
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
203924	352602	356450	34844	17437	13199	3440	2145	974
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
204894	94634	184777	231671	10885	9643	21625	2774	2404
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
205946	14455	30851	74053	27776	15712	5331	1026	1450
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
206979	5751	62056	4498	10436	16132	9045	3094	1194
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
207905	11620	67406	14428	21601	6052	8116	2508	1300
208931	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
208932	17502	13737	28808	12863	25571	6358	742	1630
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
209934	8647	50697	15573	32702	22849	5336	1258	1545
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
210947	22199	131798	96335	5829	15259	7646	1735	1367
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
211850	488	349353	58488	17862	10887	8453	3630	4012
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
212857	10211	81988	27359	19834	37754	11604	1659	1942
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
213887	31866	47921	14108	1119	16019	5796	2105	1075
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
214887	482518	109890	2435	8458	6328	8636	2583	1067
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
215888	72008	59015	20128	24044	10760	15929	2881	941
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
217894	40522	78612	12865	16342	11187	10713	2054	574
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
218900	18131	320253	24438	14617	17716	26226	930	920
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
219903	13390	220868	11871	8248	6457	11589	980	995
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
220803	499158	53084	23432	8190	13602	14405	2411	1118
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
221813	50569	49474	114851	16460	13421	9629	2430	433
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
222817	214318	243143	6421	23019	9049	13388	2877	786
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
223827	20833	71859	26546	11015	16495	13229	956	953
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
224829	503970	213449	31553	9227	9921	13627	10904	1127
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
225833	17118	33405	60321	35277	39563	13227	6168	6522
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
226860	130309	21276	22821	1926	1587	5444	768	1116
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
227771	275668	219474	68516	55077	42956	19714	4433	6802
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
228772	957203	34198	24706	19231	26091	7600	2591	1981
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
229787	52337	35764	15277	16474	15317	11252	2021	1147
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
230789	44606	55533	3710	78639	13244	7987	1306	2241
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
231792	11153	133477	12419	5002	17756	7705	1253	1639
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
232792	21505	117153	19705	13787	14657	2777	1357	3566
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
233812	184309	199645	33575	16828	9597	6299	3494	1314
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
234818	171460	289141	73261	10962	3741	6217	1471	1073
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
235731	21094	58024	67400	2731	12849	7990	2783	1368
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
236753	25632	32311	112727	1991	33814	4057	1833	844
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
237781	760876	459568	31789	24435	12993	8235	2832	2168
238787	95831	39802	40147	41626	17480	7848	2335	1810
238787	95831	39802	40147	41626	17480	7848	2335	1810
238787	95831	39802	40147	41626	17480	7848	2335	1810
238787	95831	39802	40147	41626	17480	7848	2335	1810
238787	95831	39802	40147	41626	17480	7848	2335	1810
238787	95831	39802	40147	41626	17480	7848	2335	1810
